ASIN,Brand Name,List Price($)(Week 49 ),List Price($)(Week 50 ),List Price($)(Week 51 ),List Price($)(Week 52 ),Product GMS($)(Week 49 ),Product GMS($)(Week 50 ),Product GMS($)(Week 51 ),Product GMS($)(Week 52 ),ASP(Week 49 ),ASP(Week 50 ),ASP(Week 51 ),ASP(Week 52 ),CM(Week 49 )(%),CM(Week 50 )(%),CM(Week 51 )(%),CM(Week 52 )(%),CP($)(Week 49 ),CP($)(Week 50 ),CP($)(Week 51 ),CP($)(Week 52 ),Net PPM(Week 49 )(%),Net PPM(Week 50 )(%),Net PPM(Week 51 )(%),Net PPM(Week 52 )(%),GV(Week 49 ),GV(Week 50 ),GV(Week 51 ),GV(Week 52 ),SoROOS(%)(Week 49 )(%),SoROOS(%)(Week 50 )(%),SoROOS(%)(Week 51 )(%),SoROOS(%)(Week 52 )(%),Vendor Confirmation Rate - Sourceable(Week 49 )(%),Vendor Confirmation Rate - Sourceable(Week 50 )(%),Vendor Confirmation Rate - Sourceable(Week 51 )(%),Vendor Confirmation Rate - Sourceable(Week 52 )(%),Fill Rate - Sourceable(Week 49 )(%),Fill Rate - Sourceable(Week 50 )(%),Fill Rate - Sourceable(Week 51 )(%),Fill Rate - Sourceable(Week 52 )(%),SELLABLE_ON_HAND_UNITS(Week 49 ),SELLABLE_ON_HAND_UNITS(Week 50 ),SELLABLE_ON_HAND_UNITS(Week 51 ),SELLABLE_ON_HAND_UNITS(Week 52 ),Total GMM($)(Week 49 ),Total GMM($)(Week 50 ),Total GMM($)(Week 51 ),Total GMM($)(Week 52 ),Net Receipts($)(Week 49 ),Net Receipts($)(Week 50 ),Net Receipts($)(Week 51 ),Net Receipts($)(Week 52 ),Net Receipts (Units)(Week 49 ),Net Receipts (Units)(Week 50 ),Net Receipts (Units)(Week 51 ),Net Receipts (Units)(Week 52 ),CCOGS As A % Of PCOGS(Week 49 )(%),CCOGS As A % Of PCOGS(Week 50 )(%),CCOGS As A % Of PCOGS(Week 51 )(%),CCOGS As A % Of PCOGS(Week 52 )(%),PPM(Week 49 )(%),PPM(Week 50 )(%),PPM(Week 51 )(%),PPM(Week 52 )(%),External Box Price Competitiveness (% Of GV)(Week 49 )(%),External Box Price Competitiveness (% Of GV)(Week 50 )(%),External Box Price Competitiveness (% Of GV)(Week 51 )(%),External Box Price Competitiveness (% Of GV)(Week 52 )(%),Amzn GV(Week 49 ),Amzn GV(Week 50 ),Amzn GV(Week 51 ),Amzn GV(Week 52 ),Customer Returns($)(Week 49 ),Customer Returns($)(Week 50 ),Customer Returns($)(Week 51 ),Customer Returns($)(Week 52 ),Daily SoRoos%(Week 49 )(%),Daily SoRoos%(Week 50 )(%),Daily SoRoos%(Week 51 )(%),Daily SoRoos%(Week 52 )(%),IDQ Score(Week 49 ),IDQ Score(Week 50 ),IDQ Score(Week 51 ),IDQ Score(Week 52 ),Net Ordered Units(Week 49 ),Net Ordered Units(Week 50 ),Net Ordered Units(Week 51 ),Net Ordered Units(Week 52 )
B07G9KXXSN,TILDA,44.03,0.00,44.03,44.03,54.45,0,103.30,335.59,18.15,0.00,34.43,30.51,(110.04)%,0.00%,8.84%,12.40%,-60.31,0,9.19,41.77,(87.89)%,0.00%,22.79%,29.73%,59,10,27,61,100.00%,100.00%,40.74%,0.00%,100.00%,0.00%,0.00%,0.00%,90.24%,0.00%,0.00%,0.00%,0,0,4,58,0.00,0,0.00,0.00,0.00,0.00,1329.89,1159.39,0.00,0.00,39.00,34.00,0.00%,0.00%,22.03%,38.37%,(87.89)%,0.00%,0.97%,(11.77)%,100.00%,0.00%,100.00%,100.00%,49,0,16,60,0,0,0,0,100.00%,100.00%,40.74%,0.00%,78.70,0,78.70,78.70,1,0,3,11
B083VKRTPS,TATA,10.09,10.09,10.09,10.09,53.59,22.97,148.90,116.09,3.83,3.83,2.52,2.52,(42.92)%,(37.67)%,(93.22)%,(106.32)%,-24.23,-9.04,-147.47,-130.45,6.86%,6.26%,(43.38)%,(43.57)%,59,29,105,145,0.00%,0.00%,0.00%,17.93%,100.00%,0.00%,100.00%,100.00%,100.00%,0.00%,33.33%,6.50%,178,227,78,5,0.00,0.00,0.00,0.00,0.00,255.81,46.90,144.96,0.00,60.00,11.00,34.00,16.20%,16.01%,15.69%,15.93%,(11.38)%,(11.38)%,(68.93)%,(68.93)%,89.74%,85.71%,100.00%,100.00%,55,28,97,129,0,0,0,0,0.00%,0.00%,0.00%,17.93%,100.00,100.00,100.00,100.00,14,8,59,47
B07P9G9RTZ,American Garden,6.44,6.44,0.00,6.44,53.33,17.70,0,35.40,4.44,5.90,0.00,5.90,(35.15)%,(13.91)%,0.00%,(0.92)%,-16.19,-2.60,0,-0.33,4.00%,22.64%,0.00%,22.64%,30,29,35,42,16.67%,6.90%,0.00%,0.00%,100.00%,100.00%,100.00%,0.00%,75.00%,100.00%,133.33%,0.00%,19,26,23,43,0.00,0.00,0,0.00,67.20,95.20,33.60,168.01,12.00,17.00,6.00,30.00,36.88%,18.50%,0.00%,18.50%,(26.01)%,5.08%,0.00%,5.08%,66.67%,33.33%,23.08%,25.64%,28,28,34,40,0,0,0,0,16.67%,6.90%,0.00%,0.00%,93.00,93.00,93.00,93.00,7,3,1,5
B08C192WMP,Al Arabi,12.06,12.06,12.06,12.06,50.10,33.97,16.98,25.47,8.35,8.49,8.49,8.49,(18.37)%,(7.61)%,(22.99)%,(20.71)%,-9.47,-2.69,-4.10,-5.30,14.45%,15.72%,15.67%,13.98%,6,7,4,4,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,4,3,3,3,0.00,0.00,0.00,0.00,0.00,24.13,8.04,24.13,0.00,3.00,1.00,3.00,11.17%,11.01%,10.96%,10.93%,3.68%,5.29%,5.29%,5.29%,40.00%,14.29%,25.00%,0.00%,5,7,4,4,0,0,0,0,0.00%,0.00%,0.00%,0.00%,84.20,84.20,84.20,84.20,6,4,3,2
B0749NNYF5,Ching's Secret,2.44,2.44,2.44,2.44,49.57,19.82,48.46,59.47,2.07,2.20,2.20,2.20,(53.09)%,(68.67)%,(42.80)%,(32.80)%,-29.23,-11.48,-21.31,-19.97,17.68%,26.90%,23.32%,25.03%,46,39,50,41,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,122,119,95,118,0.00,0.00,0.00,0.00,0.00,17.10,0.00,104.52,0.00,9.00,0.00,55.00,16.19%,16.04%,15.96%,15.93%,7.99%,13.72%,13.72%,13.72%,40.00%,48.72%,56.00%,27.50%,43,39,50,40,0,0,0,0,0.00%,0.00%,0.00%,0.00%,84.20,84.20,84.20,84.20,23,9,28,22
B083VK2HQH,Tetley,4.37,4.37,4.37,4.37,48.07,8.74,30.59,13.11,4.37,4.37,4.37,4.37,(3.76)%,(4.15)%,9.35%,(1.40)%,-1.82,-0.38,2.92,-0.19,32.46%,34.33%,34.20%,34.33%,25,7,14,22,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33,39,35,32,0.00,0.00,0.00,0.00,0.00,22.96,8.61,0.00,0.00,8.00,3.00,0.00,0.00%,0.00%,0.00%,0.00%,34.33%,34.33%,34.33%,34.33%,0.00%,0.00%,0.00%,0.00%,23,6,13,22,0,0,0,0,0.00%,0.00%,0.00%,0.00%,87.50,87.50,87.50,87.50,10,4,5,3
B000Z4MHNE,French's,2.85,2.85,2.85,2.85,46.47,65.06,43.38,9.29,3.10,3.10,3.10,3.10,(36.19)%,(25.46)%,(32.34)%,(63.99)%,-17.48,-16.89,-13.48,-4.73,16.16%,17.22%,11.39%,(6.10)%,21,15,19,20,0.00%,0.00%,5.26%,85.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,38,17,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.30%,3.36%,2.16%,9.82%,0.22%,17.52%,18.72%,10.31%,100.00%,100.00%,100.00%,100.00%,20,13,18,20,0,0,0,0,0.00%,0.00%,5.26%,85.00%,98.50,98.50,98.50,98.50,14,21,14,4
B07PHYKW9T,American Garden,6.44,6.44,6.44,6.44,44.95,21.26,21.26,15.94,4.99,5.31,5.31,5.31,(15.71)%,(25.56)%,(22.06)%,(18.39)%,-7.26,-5.87,-4.95,-3.04,16.10%,14.12%,14.12%,14.12%,57,91,91,57,1.75%,0.00%,1.10%,0.00%,100.00%,0.00%,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,24,48,61,66,0.00,0.00,0.00,0.00,100.80,201.61,134.41,78.40,18.00,36.00,24.00,14.00,25.26%,18.50%,18.50%,18.50%,(12.12)%,(5.38)%,(5.38)%,(5.38)%,26.09%,31.25%,18.82%,19.23%,51,86,87,52,0,0,0,0,1.75%,0.00%,1.10%,0.00%,94.50,94.50,94.50,94.50,9,4,4,3
B00L28DEWA,American Garden,3.56,3.56,0.00,3.56,43.41,19.06,0,12.71,3.10,3.18,0.00,3.18,(54.58)%,(28.66)%,0.00%,(39.72)%,-24.99,-5.88,0,-5.60,22.26%,26.32%,0.00%,27.24%,28,55,36,54,25.00%,12.73%,38.89%,29.63%,100.00%,0.00%,100.00%,100.00%,99.58%,0.00%,100.00%,64.69%,153,320,238,254,0.00,0.00,0,0.00,733.21,635.63,0.00,487.88,263.00,228.00,0.00,175.00,18.50%,18.50%,0.00%,18.50%,10.10%,12.25%,0.00%,12.25%,77.78%,62.50%,78.95%,92.11%,27,37,27,46,0,0,0,0,25.00%,12.73%,38.89%,29.63%,94.00,94.00,94.00,94.00,1,5,2,2
B07P8QBGF6,Eminence,1.55,1.55,1.55,1.55,43.04,11.65,10.49,19.81,1.10,1.17,1.17,1.17,(94.32)%,(82.12)%,(240.64)%,(106.78)%,-42.80,-9.64,-15.90,-22.44,2.96%,4.72%,9.06%,12.41%,242,171,232,161,0.00%,1.48%,0.00%,0.00%,100.00%,0.00%,100.00%,100.00%,100.36%,0.00%,100.00%,84.95%,326,509,422,516,0.00,0.00,0.00,0.00,353.17,345.65,25.05,249.22,282.00,276.00,20.00,199.00,16.60%,16.65%,18.50%,18.50%,(13.47)%,(7.48)%,(7.48)%,(7.48)%,28.29%,32.35%,26.32%,28.79%,231,100,198,146,0,0,0,0,0.00%,1.48%,0.00%,0.00%,93.00,93.00,93.00,93.00,41,6,11,16
B091VPBF8Q,American Garden,5.64,5.64,0.00,5.64,42.60,75.58,0,115.13,4.73,5.04,0.00,4.80,(38.22)%,(19.85)%,0.00%,(24.40)%,-16.27,-15.93,0,-28.37,17.64%,26.26%,0.00%,20.08%,99,152,94,181,29.29%,15.13%,46.81%,39.23%,100.00%,100.00%,100.00%,100.00%,99.07%,50.00%,0.00%,59.46%,86,157,124,288,0.00,0.00,0,0.00,580.99,474.55,0.00,1082.14,131.00,107.00,0.00,244.00,18.50%,18.50%,0.00%,18.50%,6.31%,11.98%,0.00%,7.55%,52.24%,41.41%,74.58%,59.33%,77,141,77,167,0,0,0,0,29.29%,15.13%,46.81%,39.23%,96.70,96.70,96.70,96.70,6,12,7,18
B088FH4VG8,UNKNOWN,4.86,4.86,4.86,4.86,40.33,42.47,101.46,55.34,5.76,5.31,4.61,4.61,(2.11)%,(16.51)%,(7.59)%,(19.62)%,-0.88,-6.37,-7.58,-11.42,39.32%,34.25%,21.00%,24.03%,15,18,26,21,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,68,72,50,62,0.00,0.00,0.00,0.00,0.00,49.46,0.00,98.93,0.00,12.00,0.00,24.00,16.18%,16.01%,15.94%,15.93%,28.45%,22.36%,10.63%,10.63%,0.00%,75.00%,38.46%,60.00%,14,18,26,20,0,0,0,0,0.00%,0.00%,0.00%,0.00%,59.90,59.90,59.90,59.90,6,9,22,14
B083VKRS2P,TILDA,11.18,11.18,11.18,11.18,39.00,19.68,19.68,9.84,7.80,9.84,9.84,9.84,9.81%,4.31%,0.99%,23.09%,3.86,0.87,0.20,2.17,31.68%,25.85%,25.75%,34.95%,12,5,6,6,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,11,9,23,22,0.00,0.00,0.00,0.00,0.00,0.00,150.20,0.00,0.00,0.00,16.00,0.00,43.23%,22.28%,22.18%,37.01%,(20.34)%,4.59%,4.59%,4.59%,100.00%,100.00%,100.00%,100.00%,12,5,6,6,0,0,0,0,0.00%,0.00%,0.00%,0.00%,74.40,74.40,74.40,74.40,3,3,1,1
B00L2ZL0YW,American Garden,3.89,3.89,3.89,3.89,36.43,46.36,14.27,33.87,3.31,3.57,3.57,3.39,(8.45)%,(33.87)%,(33.47)%,(24.10)%,-3.22,-15.60,-5.29,-8.13,22.79%,21.51%,22.67%,15.51%,60,38,41,33,0.00%,0.00%,24.39%,0.00%,100.00%,0.00%,100.00%,100.00%,94.87%,0.00%,100.00%,11.32%,37,48,74,60,0.00,0.00,0.00,0.00,98.14,104.91,125.21,33.84,29.00,31.00,37.00,10.00,24.01%,18.50%,18.50%,18.50%,(2.18)%,5.11%,5.11%,0.10%,54.17%,43.33%,68.75%,46.43%,59,36,38,31,0,0,0,0,0.00%,0.00%,24.39%,0.00%,97.00,97.00,97.00,97.00,12,12,4,13
B07NF7LF35,American Garden,2.28,2.28,2.28,2.28,36.38,10.70,27.82,2.14,2.14,2.14,2.14,2.14,(20.41)%,(31.01)%,(39.78)%,(99.59)%,-7.59,-3.44,-11.42,-2.51,20.00%,21.43%,19.96%,19.32%,51,53,53,102,1.96%,0.00%,13.21%,71.57%,100.00%,0.00%,100.00%,100.00%,100.00%,0.00%,100.00%,58.87%,37,70,40,109,0.00,0.00,0.00,0.00,107.18,119.08,23.82,186.56,54.00,60.00,12.00,94.00,18.50%,18.50%,18.50%,18.50%,7.25%,7.25%,7.25%,7.25%,39.53%,26.67%,45.83%,89.41%,48,49,51,95,0,0,0,0,1.96%,0.00%,13.21%,71.57%,93.00,93.00,93.00,93.00,17,5,13,1
B083VKPXV2,Sultan,12.10,12.10,12.10,0.00,36.30,12.10,24.20,0,12.10,12.10,12.10,0.00,21.49%,6.72%,17.85%,0.00%,7.91,0.85,4.44,0,41.02%,40.89%,40.86%,0.00%,15,12,11,12,53.33%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,13,11,11,0.00,0.00,0.00,0,0.00,112.52,0.00,0.00,0.00,14.00,0.00,0.00,11.18%,10.99%,10.94%,0.00%,33.59%,33.59%,33.59%,0.00%,0.00%,0.00%,0.00%,0.00%,13,12,9,12,0,0,0,0,53.33%,50.00%,0.00%,0.00%,70.00,70.00,70.00,70.00,3,1,2,0
B07NF6MPF7,American Garden,2.01,2.01,2.01,2.01,34.99,21.38,13.61,36.93,1.94,1.94,1.94,1.94,(25.33)%,(43.90)%,(16.40)%,(17.89)%,-9.18,-10.13,-2.34,-7.02,24.95%,25.22%,23.78%,22.68%,17,7,12,9,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,101,90,83,63,0.00,0.00,0.00,0.00,42.01,0.00,0.00,0.00,24.00,0.00,0.00,0.00,18.50%,18.50%,18.50%,18.50%,9.94%,9.94%,9.94%,9.94%,76.92%,60.00%,66.67%,22.22%,13,5,12,9,0,0,0,0,0.00%,0.00%,0.00%,0.00%,96.70,96.70,96.70,96.70,17,11,8,18
B083VKQWPQ,American Garden,6.44,0.00,0.00,6.44,34.14,0,0,5.69,5.69,0.00,0.00,5.69,(8.63)%,0.00%,0.00%,(36.11)%,-3.08,0,0,-2.19,19.79%,0.00%,0.00%,1.58%,15,15,19,23,66.67%,46.67%,47.37%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,43,36,33,37,0.00,0,0,0.00,33.60,0.00,0.00,33.60,6.00,0.00,0.00,6.00,18.50%,0.00%,0.00%,0.00%,1.58%,0.00%,0.00%,1.58%,100.00%,100.00%,80.00%,28.57%,15,14,16,23,0,0,0,0,66.67%,46.67%,47.37%,0.00%,93.00,93.00,93.00,93.00,0,0,0,2
B00L2ZL28G,American Garden,5.83,5.83,5.83,5.83,33.45,33.45,16.73,5.58,5.58,5.58,5.58,5.58,(8.29)%,(15.57)%,(13.00)%,(9.20)%,-2.95,-5.52,-2.30,-0.54,25.82%,25.82%,25.82%,25.82%,45,34,26,34,0.00%,38.24%,46.15%,0.00%,100.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,45,36,43,34,0.00,0.00,0.00,0.00,0.00,0.00,60.90,0.00,0.00,0.00,12.00,0.00,18.50%,18.50%,18.50%,18.50%,8.98%,8.98%,8.98%,8.98%,41.03%,75.00%,72.00%,33.33%,45,32,26,33,0,0,0,0,0.00%,38.24%,46.15%,0.00%,94.20,94.20,94.20,94.20,6,7,2,1
B01DA5BU6Y,American Garden,5.61,0.00,0.00,0.00,32.28,0,0,0,5.38,0.00,0.00,0.00,2.77%,0.00%,0.00%,0.00%,0.91,0,0,0,26.13%,0.00%,0.00%,0.00%,34,41,28,24,58.82%,41.46%,39.29%,58.33%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,39,13,6,3,0.00,0,0,0.00,29.26,0.00,0.00,29.26,6.00,0.00,0.00,6.00,18.50%,0.00%,0.00%,0.00%,9.36%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,100.00%,31,34,21,21,0,0,0,0,58.82%,41.46%,39.29%,58.33%,100.00,100.00,100.00,100.00,0,0,0,0
B01L1DQPMG,American Garden,4.28,4.28,4.28,4.28,32.15,44.20,64.30,52.24,4.02,4.02,4.02,4.02,(57.28)%,(26.03)%,(20.89)%,(31.74)%,-19.43,-12.17,-13.84,-17.83,6.26%,11.98%,20.83%,24.14%,96,149,162,215,7.29%,0.00%,0.00%,23.26%,100.00%,100.00%,22.64%,60.87%,100.00%,100.00%,0.00%,36.90%,25,67,41,28,0.00,0.00,0.00,0.00,163.75,241.91,44.66,89.32,44.00,65.00,12.00,24.00,0.00%,5.05%,16.19%,18.50%,7.38%,7.38%,7.38%,7.38%,40.23%,31.11%,28.10%,57.92%,94,143,158,207,0,0,0,0,7.29%,0.00%,0.00%,23.26%,92.50,92.50,92.50,92.50,4,14,12,13
B083VKDMJ8,American Garden,2.91,2.91,2.91,0.00,32.04,23.30,2.91,0,2.91,2.91,2.91,0.00,(30.74)%,(28.38)%,(58.40)%,0.00%,-10.24,-6.91,-1.96,0,31.68%,30.25%,32.13%,0.00%,19,11,14,6,52.63%,36.36%,100.00%,100.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,72.73%,0.00%,8,0,0,1,0.00,0.00,0.00,0,19.41,0.00,2.43,2.43,8.00,0.00,1.00,1.00,18.50%,18.50%,18.50%,0.00%,16.73%,16.73%,16.73%,0.00%,0.00%,0.00%,0.00%,0.00%,18,11,14,6,0,0,0,0,52.63%,36.36%,100.00%,100.00%,78.70,78.70,78.70,78.70,12,7,1,0
B07P68FLFY,American Garden,7.04,7.04,0.00,7.04,30.46,11.38,0,22.76,5.08,5.69,0.00,5.69,(27.97)%,(20.35)%,0.00%,(10.01)%,-6.94,-2.37,0,-2.31,17.92%,12.26%,0.00%,12.26%,51,74,85,33,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,83.33%,66.67%,27,27,47,52,0.00,0.00,0,0.00,73.51,73.51,147.02,110.26,12.00,12.00,24.00,18.00,31.97%,18.50%,0.00%,18.50%,(20.66)%,(7.66)%,0.00%,(7.66)%,31.25%,39.13%,10.98%,28.13%,49,71,85,32,0,0,0,0,0.00%,0.00%,0.00%,0.00%,93.00,93.00,93.00,93.00,6,2,0,4
B00FHD9Y5W,Chings Secret,3.44,3.44,3.44,3.44,29.81,18.14,14.26,10.37,1.30,1.30,1.30,1.30,(127.17)%,(122.19)%,(146.83)%,(120.25)%,-38.34,-23.28,-21.50,-15.95,(66.88)%,(56.55)%,(78.00)%,(78.60)%,44,32,65,30,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,100.00%,197,313,659,614,0.00,0.00,0.00,0.00,0.00,639.93,1249.53,203.58,0.00,225.00,434.00,75.00,15.74%,14.79%,15.95%,15.94%,(96.94)%,(78.62)%,(109.45)%,(109.45)%,83.33%,91.67%,73.33%,60.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,91.00,91.00,91.00,91.00,23,14,13,19
B01JAY1OWY,Chings Secret,1.33,1.33,1.33,1.33,28.67,28.67,16.70,22.41,1.59,1.59,1.52,1.49,(71.97)%,(117.81)%,(73.32)%,(69.09)%,-21.63,-28.78,-12.47,-17.49,36.76%,33.06%,35.38%,34.00%,37,36,33,34,0.00%,0.00%,12.12%,0.00%,100.00%,0.00%,54.06%,100.00%,0.00%,0.00%,58.56%,72.02%,127,67,121,152,0.00,0.00,0.00,0.00,298.77,67.46,289.33,349.08,155.00,35.00,160.00,191.00,16.19%,16.04%,15.96%,15.93%,28.89%,28.89%,25.40%,24.20%,2.78%,44.44%,52.17%,40.74%,36,36,31,34,0,0,0,0,0.00%,0.00%,12.12%,0.00%,64.10,64.10,64.10,64.10,17,18,10,16
B00R2UOFWU,Dilmah,9.86,0.00,0.00,0.00,28.34,0,0,0,9.45,0.00,0.00,0.00,13.69%,0.00%,0.00%,0.00%,3.88,0,0,0,30.40%,0.00%,0.00%,0.00%,24,7,9,11,25.00%,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,1,1,1,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00%,0.00%,0.00%,0.00%,17.14%,0.00%,0.00%,0.00%,40.00%,0.00%,0.00%,0.00%,18,0,0,0,0,0,0,0,25.00%,100.00%,100.00%,100.00%,86.00,0,0,0,3,0,0,0
B072BZJJN7,Splenda,5.56,5.56,5.56,0.00,27.28,32.37,26.55,0,5.46,5.40,5.31,0.00,11.49%,12.00%,5.02%,0.00%,3.33,4.31,1.38,0,36.48%,35.58%,29.74%,0.00%,17,28,17,10,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,24,26,20,21,0.00,0.00,0.00,0,0.00,31.21,0.00,0.00,0.00,8.00,0.00,0.00,11.18%,11.01%,4.39%,0.00%,28.49%,27.69%,26.52%,0.00%,0.00%,0.00%,0.00%,0.00%,17,28,17,10,0,0,0,0,0.00%,0.00%,0.00%,0.00%,80.50,80.50,80.50,80.50,5,6,5,0
B0058MKHIU,TILDA,3.44,3.44,3.44,3.44,25.94,18.53,29.64,38.08,3.71,3.71,3.71,3.81,(0.93)%,(2.87)%,(9.71)%,2.05%,-0.25,-0.56,-2.96,0.70,35.71%,37.18%,34.53%,35.55%,5,9,6,29,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,38.46%,100.00%,0.00%,0.00%,0.00%,69,74,63,44,0.00,0.00,0.00,0.00,0.00,53.91,38.93,0.00,0.00,18.00,13.00,0.00,22.23%,22.27%,22.10%,22.01%,19.18%,19.18%,19.18%,21.36%,20.00%,55.56%,33.33%,46.15%,5,9,6,27,0,0,0,0,0.00%,0.00%,0.00%,0.00%,83.70,83.70,83.70,83.70,7,5,8,10
B083VL3R3L,Tetley,6.08,6.08,6.08,6.08,25.49,47.04,39.80,54.27,5.10,3.62,3.62,3.62,(23.50)%,(79.92)%,(82.48)%,(89.60)%,-6.10,-39.53,-34.69,-52.58,7.50%,(30.51)%,(31.68)%,(30.70)%,21,25,32,23,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,54,61,50,35,0.00,0.00,0.00,0.00,0.00,106.18,0.00,0.00,0.00,20.00,0.00,0.00,11.17%,11.05%,10.96%,10.93%,(4.13)%,(46.73)%,(46.73)%,(46.73)%,100.00%,84.00%,68.75%,73.91%,19,25,32,23,0,0,0,0,0.00%,0.00%,0.00%,0.00%,100.00,98.50,98.50,98.50,6,13,14,15
B00L2ZKSWM,American Garden,4.09,4.09,4.09,4.09,25.40,26.71,17.12,8.56,3.63,3.34,2.85,2.85,(18.13)%,(47.83)%,(56.78)%,(75.67)%,-4.68,-13.68,-10.56,-7.29,17.89%,13.12%,(1.64)%,(1.64)%,46,28,28,21,0.00%,0.00%,3.57%,5.56%,100.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,9.09%,71,60,85,69,0.00,0.00,0.00,0.00,0.00,0.00,128.10,3.56,0.00,0.00,36.00,1.00,18.50%,18.50%,18.50%,18.50%,1.95%,(6.60)%,(24.71)%,(24.71)%,41.18%,51.85%,42.11%,14.29%,42,27,21,14,0,0,0,0,0.00%,0.00%,3.57%,5.56%,98.30,98.30,98.30,98.30,6,9,5,4
B0C8BBWN4X,Ching's,4.39,4.39,0.00,4.39,24.31,14.59,0,14.59,4.86,4.86,0.00,4.86,(4.01)%,4.35%,0.00%,(11.78)%,-1.02,0.65,0,-1.78,35.76%,35.60%,0.00%,33.87%,12,13,9,7,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,14,19,19,16,0.00,0.00,0,0.00,37.27,29.82,0.00,0.00,10.00,8.00,0.00,0.00,16.20%,15.98%,0.00%,15.92%,23.35%,23.35%,0.00%,23.35%,0.00%,0.00%,0.00%,0.00%,12,12,9,7,0,0,0,0,0.00%,0.00%,0.00%,0.00%,66.60,66.60,66.60,66.60,5,3,1,2
B009B1L17K,Al Osra,1.61,1.61,1.61,1.61,23.87,26.09,23.79,49.09,1.49,1.09,1.08,1.33,(75.73)%,(139.28)%,(91.86)%,(137.68)%,-18.68,-39.48,-24.10,-68.44,9.23%,(19.61)%,(17.65)%,6.24%,45,37,94,99,0.00%,2.70%,0.00%,0.00%,100.00%,0.00%,100.00%,100.00%,100.00%,0.00%,97.83%,0.00%,109,267,236,27,0.00,0.00,0.00,0.00,0.00,327.95,248.36,5.49,0.00,239.00,181.00,4.00,11.19%,10.54%,10.96%,10.93%,8.03%,(26.24)%,(26.88)%,(3.42)%,29.73%,41.18%,54.12%,53.26%,45,37,89,96,0,0,0,0,0.00%,2.70%,0.00%,0.00%,92.90,92.90,92.90,92.90,16,24,24,37
B0B8DLJMK1,American Garden,6.44,6.44,6.44,6.44,23.60,5.90,5.90,5.90,5.90,5.90,5.90,5.90,(13.46)%,(40.92)%,(39.17)%,(14.51)%,-3.32,-2.61,-2.46,-0.83,22.70%,22.64%,5.08%,0.05%,38,19,16,11,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,50.00%,38,32,41,38,0.00,0.00,0.00,0.00,28.00,0.00,67.20,16.80,5.00,0.00,12.00,3.00,18.57%,18.50%,0.00%,0.00%,5.08%,5.08%,5.08%,5.08%,35.29%,53.33%,57.14%,50.00%,38,18,15,11,0,0,0,0,0.00%,0.00%,0.00%,0.00%,100.00,100.00,100.00,100.00,2,1,1,1
