ASIN,Brand Name,GV(Week 2 ),Net Ordered Units(Week 2 ),Net Receipts (Units)(Week 2 ),Total Inventory Units(Week 2 ),Net Receipts($)(Week 2 ),Product GMS($)(Week 2 ),Gross Shipped GMS($)(Week 2 ),Net Ordered GMS($)(Week 2 ),Deal GMS($)(Week 2 ),Net PPM(Week 2 )(%),Amzn GV(Week 2 ),SoROOS(%)(Week 2 )(%),Daily SoRoos%(Week 2 )(%),Fill Rate - Sourceable(Week 2 )(%),Vendor Confirmation Rate - Sourceable(Week 2 )(%),Conversion Rate(Week 2 )(%),ASP(Week 2 ),CM(Week 2 )(%),CP($)(Week 2 ),CPPU(Week 2 ),PPM(Week 2 )(%),CCOGS As A % Of PCOGS(Week 2 )(%),CCOGS As A % Of Revenue(Week 2 )(%),External Box Price Competitiveness (% Of GV)(Week 2 )(%),IDQ Score(Week 2 )
B08KSSYZNS,Schogetten,3,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B00H05PMGA,Ulker,3,0,0.00,156.00,0.00,0,0,0,0,0.00%,3,100.00%,100.00%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,67.50
B07WWDR9MF,UNKNOWN,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,57.70
B0FXLTR4K3,Mr Makhana,5,0,0.00,0.00,0.00,0,0.00,0.00,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0756YP6QH,Ching's Secret,1,0,0.00,3.00,0.00,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,80.70
B0881MBP2D,Shahrzad,9,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0B3XT2YGG,Procare,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,54.10
B0BMXT2612,DEEMAH,13,0,0.00,11.00,0.00,0,0,0,0,0.00%,9,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,79.50
B083VKVVJZ,Al Rifai,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,78.40
B0C9DNQMZ2,Little Freddie,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B00005C97M,Gerber,8,0,0.00,0.00,0.00,0,0.00,0.00,0,0.00%,8,87.50%,87.50%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,87.50%,86.00
B083FX4QZG,Bart,3,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B087C7QD76,Little Freddie,10,0,0.00,2.00,0.00,0,0.00,0.00,0,0.00%,0,40.00%,40.00%,26.13%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,0
B00JOQS7FQ,Al Rifai,2,0,0.00,31.00,0.00,0,0,0,0,0.00%,2,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,78.30
B0F9YVYZ52,UNKNOWN,0,0,0.00,2.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,32.50
B087GL9J8X,Arcor,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0G6KVQTS2,Barebells,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,58.50
B093HK4MS8,Mazoon,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B000Z4MHNE,French's,4,3,0.00,0.00,0.00,0,0.00,9.29,0,0.00%,4,100.00%,100.00%,0.00%,100.00%,75.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,98.50
B08B21T92W,Coroli,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,80.80
B083VKDQ3T,Diamond,0,0,0.00,46.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,77.50
B087GMN5F7,Americandy,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B087C6RSY9,Little Freddie,2,0,0.00,2.00,0.00,0,0,0,0,0.00%,2,0.00%,0.00%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,80.00
B07Q2KT5NX,Ulker,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0F8VXQG72,Deemah,2,0,0.00,19.00,0.00,0,0,0,0,0.00%,2,50.00%,50.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,81.00
B07WS6823N,Cala,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,100.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,62.70
B08N4XBNS1,Nerds,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07T25S2DW,UNKNOWN,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,82.50
B087GJ6878,Cagla,3,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B087GJY7GB,Tian's,4,1,0.00,48.00,0.00,0,0.00,1.11,0,0.00%,4,100.00%,100.00%,0.00%,0.00%,25.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,75.00
B0881MF54K,Colombina,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,76.90
B0FGD5PVGJ,Candyland,2,0,0.00,52.00,0.00,0,0,0,0,0.00%,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,60.90
B00L28CTEE,American Garden,23,-1,0.00,378.00,0.00,0,0.00,-1.98,0,0.00%,21,82.61%,82.61%,0.00%,0.00%,(4.35)%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,93.00
B08X6DDHVL,General Mills,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,82.00
B000WLXMCU,MARTINELLI'S,11,0,0.00,3.00,0.00,0,0,0,0,0.00%,11,36.36%,36.36%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,86.00
B008VSX352,Ken's,4,0,0.00,9.00,0.00,0,0,0,0,0.00%,4,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,78.50
B0B59HGL6Q,La Molisana,2,0,0.00,20.00,0.00,0,0.00,0.00,0,0.00%,2,100.00%,100.00%,100.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,71.50
B09FHV2D23,Lago,4,0,0.00,34.00,0.00,0,0,0,0,0.00%,4,25.00%,25.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,77.50
B0793H1351,La Molisana,1,0,0.00,2.00,0.00,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,65.50
B07P8BSC97,American Garden,4,0,0.00,2.00,0.00,0,0,0,0,0.00%,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,85.80
B087GKLJMZ,Quanwang,7,0,0.00,1.00,0.00,0,0.00,0.00,0,0.00%,7,57.14%,57.14%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,83.20
B003U26SRY,UNKNOWN,5,0,0.00,0.00,0.00,0,0,0,0,0.00%,5,80.00%,80.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,83.50
B0BN5F5TBW,Bazooka,5,0,0.00,23.00,0.00,0,0.00,0.00,0,0.00%,5,0.00%,0.00%,100.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,40.00%,85.70
B003TSBZ90,Apple & Eve,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,73.40
B01EE2IYIY,WONDERFUL,3,0,0.00,0.00,0.00,0,0,0,0,0.00%,2,66.67%,66.67%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,78.40
B017XKSTIO,QualityFood,14,0,0.00,0.00,0.00,0,0,0,0,0.00%,14,100.00%,100.00%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,76.70
B07QDCR7PP,General Mills,5,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B00L2YF49U,La Molisana,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B088F92WLW,Freakin' Healthy,18,0,0.00,0.00,0.00,0,0.00,0.00,0,0.00%,12,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,98.20
B07WZDPFR5,INDIA GATE,10,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0068L27VA,Wonka,6,0,0.00,0.00,0.00,0,0.00,0.00,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,70.70
B07WT9YX5B,Cala,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,77.90
B087GL5MV7,Diamond,1,0,0.00,1.00,0.00,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,82.50
B07XF3864Q,Joico,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0881M4QMD,Elvan,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07NF7X5MY,Lotte,55,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,96.36%,96.36%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B087GMZG2V,Saadet,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07NF8R475,KLF NIRMAL,3,-5,0.00,0.00,0.00,0,0.00,-6.28,0,0.00%,3,100.00%,100.00%,0.00%,0.00%,(166.67)%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,80.00
B087GR8LGM,Elvan,4,-1,0.00,0.00,0.00,0,0.00,-4.54,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,(25.00)%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B087GMJGY2,Tian's,4,2,0.00,67.00,0.00,0,0.00,5.10,0,0.00%,4,100.00%,100.00%,0.00%,0.00%,50.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,78.40
B087GJJZXQ,Cagla,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0835VGJLB,Gerber,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,76.00
B0BKN1WMPW,Trix,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B087GL9J8L,Americandy,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07GST9J7L,Dilmah,3,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B01CERVMDK,Cloetta,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,76.20
B0881MGMVS,Freakin' Healthy,3,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B01AERH4WU,American Garden,8,0,43.00,150.00,67.78,0,0,0,0,0.00%,0,0.00%,0.00%,100.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,93.70
B07PBLLSTQ,American Garden,1,0,5.00,30.00,14.01,0,0,0,0,0.00%,0,0.00%,0.00%,100.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B083LJNBS9,Solen,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0BF6TJWFX,DIAMOND دايموند,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,71.90
B011CRATFA,UNKNOWN,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,66.90
B07576C6TY,Chings Secret,21,0,0.00,157.00,0.00,0,0.00,0.00,0,0.00%,17,23.81%,23.81%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,74.20
B00L2ZKXO0,American Garden,9,0,0.00,3.00,0.00,0,0,0,0,0.00%,5,44.44%,44.44%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,98.30
B07NF72GSR,Topps,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B087GL7DG7,Orion,17,0,0.00,0.00,0.00,0,0.00,0.00,0,0.00%,16,64.71%,64.71%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,75.00
B0881M8KCS,Elvan,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,2,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,73.50
B087GMFPZZ,Nom Noms,3,0,0.00,3.00,0.00,0,0.00,0.00,0,0.00%,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,80.00
B0DPXDXD73,Lilly & Luna,5,0,0.00,9.00,0.00,0,0,0,0,0.00%,5,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,83.50
B07H8FT7CZ,Elvan,4,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B087GM5T1S,Arcor,5,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0BN5GM83X,Bazooka,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,69.40
B087GM9393,Tian's,3,0,0.00,1.00,0.00,0,0.00,0.00,0,0.00%,3,100.00%,100.00%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,77.50
B087GKD2TZ,Cagla,2,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B086X3335B,Ulker,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0CB7X5CTC,Bisconni,3,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B09P8JBJQV,M.C. Trader,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B00L28CIQ8,American Garden,9,0,8.00,33.00,42.75,0,0,0,0,0.00%,4,44.44%,44.44%,100.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,95.50
B07P67PSSD,Jack N Jill,2,-2,0.00,0.00,0.00,0,0.00,-3.91,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,(100.00)%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B01MT3GQXC,Ericson Laboratoire,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,87.50
B09BN5VXC9,Palazi,1,1,0.00,0.00,0.00,0,0.00,3.96,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,100.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,63.40
B0881MBB62,Biscotto,4,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B083WMYRK4,Joico,4,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B087GKB9YS,La British,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,77.50
B09TQ1QMCK,[DO NOT EDIT THIS CODE!!] 仮コード JP HL (変更処理はしないでください！。変更する場合はHL ROIに連絡ください),2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07LGGFN4Z,Ulker,3,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07HN5H7SL,Yousef Redha,6,0,0.00,1.00,0.00,0,0,0,0,0.00%,6,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,80.90
B08C34JJKF,GM Betty Crocker,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,66.70
B07PGTW6PZ,American Garden,6,0,0.00,0.00,0.00,0,0,0,0,0.00%,2,16.67%,16.67%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,98.50
B07BFG7PM4,UNKNOWN,1,0,0.00,1.00,0.00,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,69.10
B076QKXWXZ,UNKNOWN,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,49.40
B083LMCCFT,Joico,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0CGY2PVNZ,UNKNOWN,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,62.40
B083VK1X8N,TATA,17,0,6.00,5.00,27.30,0,0,0,0,0.00%,6,29.41%,29.41%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,87.50%,100.00
B00L2ZKP0M,American Garden,1,0,17.00,39.00,76.37,0,0,0,0,0.00%,1,0.00%,0.00%,100.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,98.30
B07PKDF6XS,Suntop,97,-1,379.00,399.00,663.47,0,0.00,-2.55,0,0.00%,85,67.01%,67.01%,95.58%,100.00%,(1.03)%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,92.31%,81.00
B0D8J4DGVC,Generic,14,0,21.00,1.00,34.76,0,0,0,0,0.00%,12,85.71%,85.71%,100.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,71.60
B082XDZGTC,YR,11,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07GJW9WN4,Sanitarium Sogood,4,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B09TPXPCNQ,Pastry,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B01L77BPSU,Hectare's,0,0,0.00,4.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,75.00
B083VKRS1R,Al Rifai,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,65.90
B0881MCTTG,Saadet,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B00DYQ7CCG,Amoy,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,70.00
B077NDM1NG,Eti,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B09P38CNCD,Florbu,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07PBKVNXH,Tippys,23,2,0.00,0.00,0.00,0,0.00,3.54,0,0.00%,20,82.61%,82.61%,0.00%,0.00%,8.70%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,60.00
B075KFPZXQ,Betty Crocker,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,68.70
B0FS7DHXXJ,Vitamin Well,0,-2,0.00,0.00,0.00,0,0.00,-4.80,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B087GKBJL2,Rico,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0D6G4GS5W,BN,2,-2,0.00,0.00,0.00,0,0.00,-4.66,0,0.00%,0,100.00%,100.00%,0.00%,50.00%,(100.00)%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B087GKVNXH,Cloetta,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
